"Sorting Lab","Year Month of Tow ","Tow Collection Day",Ship,"Station Line","Station Number","Latitude (º)","Longitude (º)","Max Tow Depth (m)","Volume Water Filtered (ml/1000m3)","Aliquot %","Aliquot Adjustment Value","Total Phyllosoma","Stage 1","Stage 2","Stage 3","Stage 4","Stage 5","Stage 6","Stage 7","Stage 8","Stage 9","Stage 10","Stage 11","Study Flag"
TK,8808,1988-08-15,32NM,90,30,33.41795,-117.90582,208.3,369.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-16,32NM,86.7,55,33.15619,-120.00678,211.3,433.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-16,32NM,86.7,60,32.98953,-120.34964,212.3,425.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-20,32NM,80,55,34.31667,-120.80245,212.6,403.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-20,32NM,81.8,46.9,34.2749,-120.02524,216.2,411.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-20,32NM,83.3,40.6,34.22509,-119.41124,26.7,64,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-20,32NM,83.3,51,33.87842,-120.13258,87.4,172.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-21,32NM,80,60,34.15,-121.15,210.4,416.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-23,32NM,76.7,49,35.08824,-120.7774,72.1,154.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-23,32NM,76.7,51,35.02158,-120.91782,211.4,405.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8808,1988-08-23,32NM,76.7,55,34.88824,-121.19831,214.7,398.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-23,32NM,90,53,32.65128,-119.48228,215,407,50,2,2,0,2,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-24,32NM,90,28,33.48462,-117.76808,74,144,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-24,32NM,90,30,33.41795,-117.90582,214,373,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-25,32NM,86.7,40,33.65619,-118.97425,202,400,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-29,32NM,83.3,42,34.17842,-119.50851,108,222.4,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-19,32NM,93.3,40,32.51304,-118.21387,216,423,50,2,4,4,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-28,32NM,83.3,60,33.57842,-120.75443,228,444,50,2,4,4,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-24,32NM,90,35,33.25128,-118.24971,216,376,100,"No Adjustment",4,3,1,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-25,32NM,86.7,33,33.88953,-118.49033,50,101,50,2,16,16,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-25,32NM,86.7,35,33.82286,-118.62873,208.7,372,50,2,40,40,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-18,32NM,93.3,28,32.91304,-117.39438,210.1,395.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-18,32NM,93.3,30,32.84637,-117.53122,215.3,388.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-18,32NM,93.3,35,32.67971,-117.87286,211.9,409.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-19,32NM,93.3,45,32.34637,-118.55423,219.5,423.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-19,32NM,93.3,50,32.17971,-118.89396,239.2,423.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-19,32NM,93.3,55,32.01304,-119.23306,230.9,425.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-19,32NM,93.3,60,31.84637,-119.57154,218.3,422.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-23,32NM,90,60,32.41795,-119.95935,218.7,425.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-24,32NM,90,37,33.18462,-118.38708,215.9,389,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-24,32NM,90,45,32.91795,-118.93551,208,397.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-25,32NM,86.7,45,33.48953,-119.3191,219.6,422.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-25,32NM,86.7,50,33.32286,-119.66327,79.3,152,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-25,32NM,86.7,55,33.15619,-120.00678,211.2,423.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-26,32NM,86.7,60,32.98953,-120.34964,218.5,422.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-28,32NM,83.3,55,33.74509,-120.40923,212.9,477.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-29,32NM,80,51,34.45,-120.52391,70.8,208.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-29,32NM,80,55,34.31667,-120.80245,209.5,392,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-29,32NM,81.8,46.9,34.2749,-120.02524,208.8,399.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-29,32NM,83.3,40.6,34.22509,-119.41124,27.4,61.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-29,32NM,83.3,51,33.87842,-120.13258,82.8,168.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-07-30,32NM,80,60,34.15,-121.15,214.2,408.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-08-01,32NM,76.7,49,35.08824,-120.7774,68.6,134.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-08-01,32NM,76.7,51,35.02158,-120.91782,214,429.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-08-01,32NM,76.7,55,34.88824,-121.19831,213.4,405.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,8907,1989-08-01,32NM,76.7,60,34.72158,-121.54828,223,419.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-25,32NM,93.3,26.7,32.95637,-117.30538,55,138,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-25,32NM,93.3,30,32.84637,-117.53122,221.8,439.7,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-25,32NM,93.3,35,32.67971,-117.87286,223,428.6,50,2,2,0,0,2,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-01,32NM,86.7,50,33.32286,-119.66327,66,158.3,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-08,32NM,76.7,49,35.08824,-120.7774,50,112.8,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-08,32NM,76.7,55,34.88824,-121.19831,200,450.4,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-08,32NM,76.7,60,34.72158,-121.54828,210,444.9,50,2,2,0,2,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-26,32NM,93.3,60,31.84637,-119.57154,216,428.7,50,2,4,0,4,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-05,32NM,83.3,42,34.17842,-119.50851,89,189,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-06,32NM,80,60,34.15,-121.15,214,436.8,50,2,4,4,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-30,32NM,90,53,32.65128,-119.48228,224,437.6,50,2,6,4,2,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-01,32NM,86.7,45,33.48953,-119.3191,216,437,100,"No Adjustment",4,4,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-30,32NM,90,60,32.41795,-119.95935,216,437,50,2,12,4,8,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-25,32NM,93.3,28,32.91304,-117.39438,218,451,100,"No Adjustment",9,9,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-26,32NM,93.3,50,32.17971,-118.89396,229,427,50,2,18,16,0,2,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-26,32NM,93.3,40,32.51304,-118.21387,215.4,439,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-26,32NM,93.3,45,32.34637,-118.55423,215.4,438.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-26,32NM,93.3,55,32.01304,-119.23306,229.2,466.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-30,32NM,90,45,32.91795,-118.93551,212,447.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-31,32NM,86.7,33,33.88953,-118.49033,43.4,101.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-31,32NM,86.7,35,33.82286,-118.62873,208.8,446.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-31,32NM,86.7,40,33.65619,-118.97425,206.3,435.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-31,32NM,90,28,33.48462,-117.76808,56.8,133.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-31,32NM,90,30,33.41795,-117.90582,209.2,444.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-31,32NM,90,35,33.25128,-118.24971,209.1,442.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-07-31,32NM,90,37,33.18462,-118.38708,219.1,430.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-01,32NM,86.7,55,33.15619,-120.00678,217.3,432,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-01,32NM,86.7,60,32.98953,-120.34964,211.5,450.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-04,32NM,83.3,51,33.87842,-120.13258,84.1,227.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-04,32NM,83.3,55,33.74509,-120.40923,210.2,454.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-04,32NM,83.3,60,33.57842,-120.75443,210.1,415.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-05,32NM,80,51,34.45,-120.52391,56.3,126.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-05,32NM,80,55,34.31667,-120.80245,212.6,453.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-05,32NM,81.8,46.9,34.2749,-120.02524,198.9,461.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-05,32NM,83.3,40.6,34.22509,-119.41124,19.6,54.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9008,1990-08-08,32NM,76.7,51,35.02158,-120.91782,217.7,429.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-25,31JD,93.3,45,32.34637,-118.55423,218,440,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-03,31JD,83.3,60,33.57842,-120.75443,197,476,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-04,31JD,81.8,46.9,34.2749,-120.02524,214,422,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-30,31JD,90,28,33.48462,-117.76808,49,108,100,"No Adjustment",2,2,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-30,31JD,86.7,35,33.82286,-118.62873,208,445,100,"No Adjustment",3,3,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-29,31JD,90,53,32.65128,-119.48228,214,415,50,2,20,8,12,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-30,31JD,86.7,33,33.88953,-118.49033,41,100.2,100,"No Adjustment",33,33,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-24,31JD,93.3,26.7,32.95637,-117.30538,53.3,147.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-24,31JD,93.3,28,32.91304,-117.39438,212.8,462.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-24,31JD,93.3,30,32.84637,-117.53122,206.5,394.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-24,31JD,93.3,35,32.67971,-117.87286,213.4,416.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-25,31JD,93.3,40,32.51304,-118.21387,220.5,406.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-25,31JD,93.3,50,32.17971,-118.89396,217.3,423.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-25,31JD,93.3,55,32.01304,-119.23306,206.1,455.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-25,31JD,93.3,60,31.84637,-119.57154,219.3,432.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-29,31JD,90,37,33.18462,-118.38708,209.5,433.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-29,31JD,90,45,32.91795,-118.93551,203.6,448.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-29,31JD,90,60,32.41795,-119.95935,215,450,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-30,31JD,90,30,33.41795,-117.90582,210.2,432.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-30,31JD,90,35,33.25128,-118.24971,209.5,444.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-31,31JD,86.7,39.5,33.67286,-118.93973,202.6,448.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-31,31JD,86.7,45,33.48953,-119.3191,206.6,452.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-31,31JD,86.7,50,33.32286,-119.66327,71,149.6,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-31,31JD,86.7,55,33.15619,-120.00678,204.6,421.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-07-31,31JD,86.7,60,32.98953,-120.34964,216.8,411.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-03,31JD,83.3,55,33.74509,-120.40923,197.5,467.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-04,31JD,80,51,34.45,-120.52391,60.8,139.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-04,31JD,83.3,40.6,34.22509,-119.41124,19.7,51.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-04,31JD,83.3,42,34.17842,-119.50851,119.1,250.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-04,31JD,83.3,51,33.87842,-120.13258,82.8,201,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-05,31JD,80,55,34.31667,-120.80245,215.1,417.7,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-05,31JD,80,60,34.15,-121.15,211.2,427.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-07,31JD,76.7,51,35.02158,-120.91782,201.7,392.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-07,31JD,76.7,55,34.88824,-121.19831,207.4,441,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-07,31JD,76.7,60,34.72158,-121.54828,213,427.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9108,1991-08-08,31JD,76.7,49,35.08824,-120.7774,48.9,101.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-02,31JD,93.3,26.7,32.95637,-117.30538,49,119,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-07,31JD,90,45,32.91795,-118.93551,219,396,50,2,2,2,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-08,31JD,86.7,33,33.88953,-118.49033,42,88,50,2,6,6,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-02,31JD,93.3,28,32.91304,-117.39438,212.5,443,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-02,31JD,93.3,30,32.84637,-117.53122,216.9,424.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-02,31JD,93.3,35,32.67971,-117.87286,218.2,416.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-03,31JD,93.3,40,32.51304,-118.21387,216.8,404.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-03,31JD,93.3,45,32.34637,-118.55423,215.5,408.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-03,31JD,93.3,50,32.17971,-118.89396,213.9,428.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-03,31JD,93.3,55,32.01304,-119.23306,211.9,418.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-03,31JD,93.3,60,31.84637,-119.57154,212.4,415.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-06,31JD,90,60,32.41795,-119.95935,218.6,394.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-07,31JD,90,28,33.48462,-117.76808,219,418.2,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-07,31JD,90,30,33.41795,-117.90582,217.1,441.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-07,31JD,90,35,33.25128,-118.24971,213.5,426.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-07,31JD,90,37,33.18462,-118.38708,211.1,421.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-07,31JD,90,53,32.65128,-119.48228,214.3,429.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-08,31JD,86.7,35,33.82286,-118.62873,208.7,419.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-08,31JD,86.7,40,33.65619,-118.97425,211.1,418.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-08,31JD,86.7,45,33.48953,-119.3191,211.9,420.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-08,31JD,86.7,50,33.32286,-119.66327,55.5,124.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-08,31JD,86.7,55,33.15619,-120.00678,211.9,414.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-09,31JD,86.7,60,32.98953,-120.34964,207.9,426.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-11,31JD,83.3,51,33.87842,-120.13258,83.1,173.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-11,31JD,83.3,55,33.74509,-120.40923,214,434.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-11,31JD,83.3,60,33.57842,-120.75443,214,435.4,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-12,31JD,80,51,34.45,-120.52391,63,134.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-12,31JD,80,55,34.31667,-120.80245,202.7,462.4,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-12,31JD,81.8,46.9,34.2749,-120.02524,213.2,412.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-12,31JD,83.3,40.6,34.22509,-119.41124,20.5,52.1,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-12,31JD,83.3,42,34.17842,-119.50851,90.5,192.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-13,31JD,80,60,34.15,-121.15,210.8,361.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-15,31JD,76.7,49,35.08824,-120.7774,59.8,146.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-15,31JD,76.7,51,35.02158,-120.91782,205.8,447.1,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-15,31JD,76.7,55,34.88824,-121.19831,212,438,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9207,1992-07-15,31JD,76.7,60,34.72158,-121.54828,215.1,430.5,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-11,32NM,93.3,30,32.84637,-117.53122,204,437,100,"No Adjustment",1,0,0,1,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-12,32NM,93.3,40,32.51304,-118.21387,219,423,100,"No Adjustment",1,0,1,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-16,32NM,90,45,32.91795,-118.93551,208,414,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-16,32NM,90,60,32.41795,-119.95935,204,424,50,2,2,0,2,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-18,32NM,86.7,50,33.32286,-119.66327,75,160,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-18,32NM,86.7,55,33.15619,-120.00678,217,483,100,"No Adjustment",1,1,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-16,32NM,90,53,32.65128,-119.48228,217,437,100,"No Adjustment",2,0,1,1,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-17,32NM,90,35,33.25128,-118.24971,198,437,50,2,6,4,2,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-12,32NM,93.3,35,32.67971,-117.87286,205.4,425.2,100,"No Adjustment",18,0,10,5,3,0,0,0,0,0,0,0,1
TK,9308,1993-08-11,32NM,93.3,26.7,32.95637,-117.30538,68.4,169.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-11,32NM,93.3,28,32.91304,-117.39438,214.3,445.9,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-12,32NM,93.3,45,32.34637,-118.55423,211.5,436.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-12,32NM,93.3,50,32.17971,-118.89396,198.4,471.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-12,32NM,93.3,55,32.01304,-119.23306,209.5,479.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-13,32NM,93.3,60,31.84637,-119.57154,213.9,528.8,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-17,32NM,86.7,33,33.88953,-118.49033,39.9,102.5,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-17,32NM,86.7,35,33.82286,-118.62873,201.1,454,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-17,32NM,90,28,33.48462,-117.76808,76.5,174.7,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-17,32NM,90,30,33.41795,-117.90582,194.4,448.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-17,32NM,90,37,33.18462,-118.38708,203.1,419.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-18,32NM,86.7,40,33.65619,-118.97425,201.3,447.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-18,32NM,86.7,45,33.48953,-119.3191,213.7,426.3,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-18,32NM,86.7,60,32.98953,-120.34964,227.4,449.9,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-21,32NM,83.3,55,33.74509,-120.40923,195.2,490.3,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-21,32NM,83.3,60,33.57842,-120.75443,207,478.6,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-22,32NM,80,51,34.45,-120.52391,79,182.8,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-22,32NM,80,55,34.31667,-120.80245,197.3,454,50,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
TK,9308,1993-08-22,32NM,81.8,46.9,34.2749,-120.02524,206.8,426.2,100,"No Adjustment",0,0,0,0,0,0,0,0,0,0,0,0,1
